Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market_size,Market,Marketing,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales ,Total_expenses,Type,Month,Profit_Margin
914,121,-110,2014-09-03,3385,-60,Major Market,East,109,Beans,Espresso,Caffe Mocha,-300,65,New York,110,-60,-190,50,142,Regular,9,-4.615384615384615
617,181,40,2014-09-04,1283,182,Major Market,East,50,Beans,Espresso,Regular Espresso,160,387,Massachusetts,170,180,120,350,74,Regular,9,0.4134366925064599
917,211,175,2014-09-05,933,464,Major Market,East,59,Beans,Espresso,Regular Espresso,565,719,New York,200,460,390,660,83,Regular,9,0.7858136300417247
727,22,6,2014-09-06,570,30,Major Market,East,7,Leaves,Herbal Tea,Chamomile,16,55,Florida,10,20,10,30,19,Decaf,9,0.2909090909090909
585,245,163,2014-09-07,1704,331,Major Market,East,93,Leaves,Herbal Tea,Lemon,303,614,New York,180,240,140,420,127,Decaf,9,0.49348534201954397
518,225,-112,2014-09-08,4742,-65,Major Market,East,69,Leaves,Herbal Tea,Mint,-232,171,New York,160,-50,-120,110,91,Decaf,9,-1.3567251461988303
516,81,35,2014-09-09,984,117,Major Market,East,22,Leaves,Tea,Darjeeling,125,211,New York,80,120,90,200,33,Regular,9,0.5924170616113744
914,118,58,2014-09-10,930,172,Major Market,East,33,Leaves,Tea,Earl Grey,188,309,New York,120,170,130,290,45,Regular,9,0.6084142394822006
727,134,71,2014-09-11,690,186,Major Market,East,41,Beans,Coffee,Decaf Irish Cream,181,341,Florida,120,160,110,280,64,Decaf,9,0.530791788856305
386,83,16,2014-09-12,575,112,Major Market,East,27,Beans,Espresso,Decaf Espresso,86,208,Florida,80,110,70,190,54,Decaf,9,0.41346153846153844
407,88,28,2014-09-13,817,133,Major Market,East,29,Beans,Coffee,Colombian,108,236,Florida,70,120,80,190,60,Regular,9,0.4576271186440678
351,67,219,2014-09-14,-3534,443,Major Market,East,22,Beans,Coffee,Colombian,579,543,Massachusetts,60,390,360,450,53,Regular,9,1.0662983425414365
315,279,152,2014-09-15,2642,420,Major Market,East,97,Beans,Coffee,Colombian,402,745,New York,250,370,250,620,149,Regular,9,0.5395973154362416
305,105,1,2014-09-16,716,145,Major Market,East,95,Beans,Espresso,Caffe Mocha,31,266,Florida,100,140,30,240,124,Regular,9,0.11654135338345864
845,135,-122,2014-09-17,3641,-69,Major Market,East,122,Beans,Espresso,Caffe Mocha,-332,70,New York,130,-70,-210,60,155,Regular,9,-4.742857142857143
857,153,49,2014-09-18,1319,153,Major Market,East,42,Beans,Espresso,Regular Espresso,129,326,Massachusetts,150,140,80,290,66,Regular,9,0.39570552147239263
518,250,143,2014-09-19,723,407,Major Market,East,70,Beans,Espresso,Regular Espresso,463,700,New York,240,400,320,640,95,Regular,9,0.6614285714285715
631,294,249,2014-09-20,1727,453,Major Market,East,111,Leaves,Herbal Tea,Lemon,459,796,New York,220,320,210,540,144,Decaf,9,0.5766331658291457
716,241,-130,2014-09-21,5121,-93,Major Market,East,74,Leaves,Herbal Tea,Mint,-280,158,New York,180,-80,-150,100,96,Decaf,9,-1.7721518987341771
718,86,42,2014-09-22,1003,124,Major Market,East,24,Leaves,Tea,Darjeeling,132,224,New York,90,120,90,210,35,Regular,9,0.5892857142857143
518,123,47,2014-09-23,959,179,Major Market,East,34,Leaves,Tea,Earl Grey,197,322,New York,120,190,150,310,46,Regular,9,0.6118012422360248
719,108,-34,2014-09-24,971,157,Major Market,Central,30,Beans,Coffee,Decaf Irish Cream,116,265,Colorado,100,160,150,260,41,Decaf,9,0.4377358490566038
815,122,-45,2014-09-25,789,176,Major Market,Central,39,Beans,Coffee,Decaf Irish Cream,115,298,Illinois,110,190,160,300,61,Decaf,9,0.3859060402684564
303,72,-74,2014-09-26,650,110,Major Market,Central,23,Beans,Espresso,Decaf Espresso,56,182,Colorado,100,160,130,260,54,Decaf,9,0.3076923076923077
312,239,-151,2014-09-27,1755,239,Major Market,Central,66,Beans,Espresso,Decaf Espresso,149,478,Illinois,340,370,300,710,90,Decaf,9,0.3117154811715481
614,54,-58,2014-09-28,404,66,Major Market,Central,20,Beans,Espresso,Decaf Espresso,12,120,Ohio,70,100,70,170,54,Decaf,9,0.1
970,123,-27,2014-09-29,915,179,Major Market,Central,34,Beans,Coffee,Amaretto,133,302,Colorado,120,180,160,300,46,Regular,9,0.44039735099337746
815,154,-40,2014-09-30,1132,213,Major Market,Central,50,Beans,Coffee,Colombian,120,367,Illinois,150,220,160,370,93,Regular,9,0.32697547683923706
303,76,-91,2014-10-01,580,111,Major Market,Central,21,Beans,Espresso,Caffe Mocha,79,187,Colorado,100,180,170,280,32,Regular,10,0.42245989304812837
815,257,-196,2014-10-02,1662,341,Major Market,Central,84,Beans,Espresso,Caffe Mocha,224,598,Illinois,370,520,420,890,117,Regular,10,0.3745819397993311
567,161,-98,2014-10-03,1267,161,Major Market,Central,45,Beans,Espresso,Caffe Mocha,92,322,Ohio,230,240,190,470,69,Regular,10,0.2857142857142857
719,161,-18,2014-10-04,1267,161,Major Market,Central,45,Leaves,Herbal Tea,Chamomile,92,322,Colorado,120,140,110,260,69,Decaf,10,0.2857142857142857
708,123,-7,2014-10-05,915,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,133,302,Illinois,90,150,140,240,46,Decaf,10,0.44039735099337746
815,108,-4,2014-10-06,971,157,Major Market,Central,30,Leaves,Herbal Tea,Mint,116,265,Illinois,80,130,120,210,41,Decaf,10,0.4377358490566038
234,82,5,2014-10-07,788,123,Major Market,Central,27,Leaves,Tea,Darjeeling,65,205,Ohio,50,90,60,140,58,Regular,10,0.3170731707317073
614,91,-4,2014-10-08,656,127,Major Market,Central,28,Leaves,Tea,Earl Grey,76,218,Ohio,50,100,80,150,51,Regular,10,0.3486238532110092
720,90,-6,2014-10-09,572,115,Major Market,Central,29,Leaves,Tea,Green Tea,74,205,Colorado,50,90,80,140,41,Regular,10,0.36097560975609755
641,10,-12,2014-10-10,598,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-2,23,Iowa,0,10,10,10,15,Decaf,10,-0.08695652173913043
715,86,-39,2014-10-11,547,116,Small Market,Central,28,Beans,Coffee,Decaf Irish Cream,61,202,Wisconsin,80,120,100,200,55,Decaf,10,0.30198019801980197
816,79,-35,2014-10-12,593,98,Small Market,Central,30,Beans,Coffee,Colombian,35,177,Missouri,70,100,70,170,63,Regular,10,0.1977401129943503
715,96,-42,2014-10-13,683,134,Small Market,Central,87,Beans,Coffee,Colombian,18,230,Wisconsin,90,140,60,230,116,Regular,10,0.0782608695652174
314,40,-54,2014-10-14,881,59,Small Market,Central,11,Beans,Espresso,Caffe Mocha,36,99,Missouri,50,90,90,140,23,Regular,10,0.36363636363636365
608,80,-72,2014-10-15,1055,94,Small Market,Central,24,Beans,Espresso,Caffe Mocha,48,174,Wisconsin,110,140,120,250,46,Regular,10,0.27586206896551724
712,257,14,2014-10-16,1662,341,Small Market,Central,84,Leaves,Herbal Tea,Chamomile,224,598,Iowa,200,280,210,480,117,Decaf,10,0.3745819397993311
641,122,-16,2014-10-17,789,176,Small Market,Central,39,Leaves,Herbal Tea,Lemon,114,298,Iowa,90,150,130,240,62,Decaf,10,0.3825503355704698
573,86,-36,2014-10-18,1698,23,Small Market,Central,26,Leaves,Herbal Tea,Lemon,-26,109,Missouri,60,20,10,80,49,Decaf,10,-0.23853211009174313
563,239,39,2014-10-19,1755,239,Small Market,Central,66,Leaves,Tea,Darjeeling,149,478,Iowa,170,170,110,340,90,Regular,10,0.3117154811715481
563,255,53,2014-10-20,1756,312,Small Market,Central,96,Leaves,Tea,Earl Grey,183,567,Iowa,170,230,130,400,129,Regular,10,0.32275132275132273
417,25,-11,2014-10-21,209,31,Small Market,Central,9,Leaves,Tea,Earl Grey,-11,56,Missouri,10,20,0,30,42,Regular,10,-0.19642857142857142
970,81,4,2014-10-22,984,117,Major Market,Central,22,Beans,Coffee,Decaf Irish Cream,84,198,Colorado,80,110,80,190,33,Decaf,10,0.42424242424242425
815,113,-4,2014-10-23,803,165,Major Market,Central,36,Beans,Coffee,Decaf Irish Cream,106,278,Illinois,110,160,110,270,59,Decaf,10,0.381294964028777
303,75,-42,2014-10-24,659,114,Major Market,Central,24,Beans,Espresso,Decaf Espresso,58,189,Colorado,90,150,100,240,56,Decaf,10,0.30687830687830686
847,211,-71,2014-10-25,1778,212,Major Market,Central,59,Beans,Espresso,Decaf Espresso,129,423,Illinois,270,270,200,540,83,Decaf,10,0.3049645390070922
970,118,-2,2014-10-26,930,172,Major Market,Central,33,Beans,Coffee,Amaretto,128,290,Colorado,110,170,130,280,44,Regular,10,0.4413793103448276
815,173,-1,2014-10-27,1150,239,Major Market,Central,57,Beans,Coffee,Colombian,139,412,Illinois,170,230,140,400,100,Regular,10,0.33737864077669905
303,50,-22,2014-10-28,589,73,Major Market,Central,14,Beans,Espresso,Caffe Mocha,48,123,Colorado,60,90,70,150,25,Regular,10,0.3902439024390244
224,228,-94,2014-10-29,1691,304,Major Market,Central,75,Beans,Espresso,Caffe Mocha,196,532,Illinois,290,390,290,680,108,Regular,10,0.3684210526315789
440,181,-63,2014-10-30,1283,182,Major Market,Central,50,Beans,Espresso,Caffe Mocha,107,363,Ohio,230,230,170,460,75,Regular,10,0.29476584022038566
970,181,7,2014-10-31,1283,182,Major Market,Central,50,Leaves,Herbal Tea,Chamomile,107,363,Colorado,170,160,100,330,75,Decaf,10,0.29476584022038566
312,118,17,2014-11-01,930,172,Major Market,Central,33,Leaves,Herbal Tea,Chamomile,127,290,Illinois,110,150,110,260,45,Decaf,11,0.4379310344827586
630,81,4,2014-11-02,984,117,Major Market,Central,22,Leaves,Herbal Tea,Mint,84,198,Illinois,70,110,80,180,33,Decaf,11,0.42424242424242425
330,78,2,2014-11-03,798,119,Major Market,Central,25,Leaves,Tea,Darjeeling,62,197,Ohio,60,100,60,160,57,Regular,11,0.3147208121827411
630,75,9,2014-11-04,659,114,Major Market,Central,24,Leaves,Tea,Earl Grey,59,189,Illinois,60,90,50,150,55,Regular,11,0.31216931216931215
419,102,19,2014-11-05,666,143,Major Market,Central,31,Leaves,Tea,Earl Grey,89,245,Ohio,80,120,70,200,54,Regular,11,0.363265306122449
719,88,10,2014-11-06,561,112,Major Market,Central,29,Leaves,Tea,Green Tea,70,200,Colorado,70,90,60,160,42,Regular,11,0.35
641,10,-13,2014-11-07,596,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-3,23,Iowa,0,20,10,20,16,Decaf,11,-0.13043478260869565
262,77,-9,2014-11-08,557,103,Small Market,Central,25,Beans,Coffee,Decaf Irish Cream,51,180,Wisconsin,70,100,60,170,52,Decaf,11,0.2833333333333333
563,15,-2,2014-11-09,848,24,Small Market,Central,4,Beans,Coffee,Amaretto,8,39,Iowa,10,20,10,30,16,Regular,11,0.20512820512820512
573,82,-2,2014-11-10,601,102,Small Market,Central,31,Beans,Coffee,Colombian,38,184,Missouri,80,100,40,180,64,Regular,11,0.20652173913043478
262,94,-14,2014-11-11,694,130,Small Market,Central,85,Beans,Coffee,Colombian,16,224,Wisconsin,90,130,30,220,114,Regular,11,0.07142857142857142
314,54,-29,2014-11-12,885,78,Small Market,Central,15,Beans,Espresso,Caffe Mocha,51,132,Missouri,60,100,80,160,27,Regular,11,0.38636363636363635
920,75,-25,2014-11-13,1063,89,Small Market,Central,23,Beans,Espresso,Caffe Mocha,45,164,Wisconsin,90,110,70,200,44,Regular,11,0.27439024390243905
712,228,16,2014-11-14,1691,304,Small Market,Central,75,Leaves,Herbal Tea,Chamomile,196,532,Iowa,210,280,180,490,108,Decaf,11,0.3684210526315789
712,113,7,2014-11-15,803,165,Small Market,Central,36,Leaves,Herbal Tea,Lemon,107,278,Iowa,100,150,100,250,58,Decaf,11,0.38489208633093525
712,211,19,2014-11-16,1778,212,Small Market,Central,59,Leaves,Tea,Darjeeling,129,423,Iowa,170,180,110,350,83,Regular,11,0.3049645390070922
319,245,43,2014-11-17,1784,300,Small Market,Central,93,Leaves,Tea,Earl Grey,173,545,Iowa,200,250,130,450,127,Regular,11,0.3174311926605505
720,86,-2,2014-11-18,1003,124,Major Market,Central,24,Beans,Coffee,Decaf Irish Cream,88,210,Colorado,80,120,90,200,36,Decaf,11,0.41904761904761906
630,127,-8,2014-11-19,830,185,Major Market,Central,40,Beans,Coffee,Decaf Irish Cream,122,312,Illinois,120,180,130,300,63,Decaf,11,0.391025641025641
970,67,-33,2014-11-20,677,101,Major Market,Central,22,Beans,Espresso,Decaf Espresso,47,168,Colorado,80,130,80,210,54,Decaf,11,0.27976190476190477
630,250,-83,2014-11-21,1820,251,Major Market,Central,70,Beans,Espresso,Decaf Espresso,157,501,Illinois,320,320,240,640,94,Decaf,11,0.313373253493014
719,123,4,2014-11-22,959,179,Major Market,Central,34,Beans,Coffee,Amaretto,134,302,Colorado,120,170,130,290,45,Regular,11,0.44370860927152317
847,224,4,2014-11-23,1191,310,Major Market,Central,73,Beans,Coffee,Colombian,194,534,Illinois,220,300,190,520,116,Regular,11,0.36329588014981273
970,54,-37,2014-11-24,601,79,Major Market,Central,15,Beans,Espresso,Caffe Mocha,53,133,Colorado,60,110,90,170,26,Regular,11,0.39849624060150374
815,247,-104,2014-11-25,1744,329,Major Market,Central,81,Beans,Espresso,Caffe Mocha,216,576,Illinois,310,420,320,730,113,Regular,11,0.375
740,153,-53,2014-11-26,1319,153,Major Market,Central,42,Beans,Espresso,Caffe Mocha,87,306,Ohio,190,200,140,390,66,Regular,11,0.28431372549019607
303,153,7,2014-11-27,1319,153,Major Market,Central,42,Leaves,Herbal Tea,Chamomile,87,306,Colorado,140,140,80,280,66,Decaf,11,0.28431372549019607
309,123,3,2014-11-28,959,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,133,302,Illinois,110,170,130,280,46,Decaf,11,0.44039735099337746
630,86,8,2014-11-29,1003,124,Major Market,Central,24,Leaves,Herbal Tea,Mint,88,210,Illinois,80,110,80,190,36,Decaf,11,0.41904761904761906
513,88,2,2014-11-30,817,133,Major Market,Central,29,Leaves,Tea,Darjeeling,72,221,Ohio,70,110,70,180,61,Regular,11,0.3257918552036199
740,134,31,2014-12-01,690,186,Major Market,Central,41,Leaves,Tea,Earl Grey,121,320,Ohio,110,150,90,260,65,Regular,12,0.378125
719,81,6,2014-12-02,551,104,Major Market,Central,26,Leaves,Tea,Green Tea,66,185,Colorado,60,90,60,150,38,Regular,12,0.3567567567567568
319,10,-11,2014-12-03,594,14,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-1,24,Iowa,0,20,10,20,15,Decaf,12,-0.041666666666666664
715,83,-13,2014-12-04,575,112,Small Market,Central,27,Beans,Coffee,Decaf Irish Cream,57,195,Wisconsin,80,110,70,190,55,Decaf,12,0.2923076923076923
573,68,-14,2014-12-05,619,85,Small Market,Central,25,Beans,Coffee,Colombian,26,153,Missouri,60,90,40,150,59,Regular,12,0.16993464052287582
715,105,-10,2014-12-06,716,145,Small Market,Central,95,Beans,Coffee,Colombian,20,250,Wisconsin,100,140,30,240,125,Regular,12,0.08
314,50,-22,2014-12-07,898,73,Small Market,Central,14,Beans,Espresso,Caffe Mocha,48,123,Missouri,60,90,70,150,25,Regular,12,0.3902439024390244
715,80,-30,2014-12-08,1079,96,Small Market,Central,24,Beans,Espresso,Caffe Mocha,50,176,Wisconsin,100,120,80,220,46,Regular,12,0.2840909090909091
641,247,16,2014-12-09,1744,329,Small Market,Central,81,Leaves,Herbal Tea,Chamomile,216,576,Iowa,230,300,200,530,113,Decaf,12,0.375
319,127,3,2014-12-10,830,185,Small Market,Central,40,Leaves,Herbal Tea,Lemon,123,312,Iowa,120,170,120,290,62,Decaf,12,0.3942307692307692
641,250,36,2014-12-11,1820,251,Small Market,Central,70,Leaves,Tea,Darjeeling,156,501,Iowa,210,200,120,410,95,Regular,12,0.31137724550898205
641,294,46,2014-12-12,1838,360,Small Market,Central,111,Leaves,Tea,Earl Grey,216,654,Iowa,240,300,170,540,144,Regular,12,0.3302752293577982
573,20,-6,2014-12-13,218,25,Small Market,Central,7,Leaves,Tea,Earl Grey,-16,45,Missouri,10,20,-10,30,41,Regular,12,-0.35555555555555557
719,108,22,2014-12-14,971,157,Major Market,Central,30,Beans,Coffee,Decaf Irish Cream,172,282,Colorado,100,160,150,260,41,Decaf,12,0.6099290780141844
815,122,11,2014-12-15,789,176,Major Market,Central,39,Beans,Coffee,Decaf Irish Cream,171,318,Illinois,110,190,160,300,61,Decaf,12,0.5377358490566038
970,72,-47,2014-12-16,650,110,Major Market,Central,23,Beans,Espresso,Decaf Espresso,83,194,Colorado,100,160,130,260,54,Decaf,12,0.42783505154639173
773,239,-79,2014-12-17,1755,239,Major Market,Central,66,Beans,Espresso,Decaf Espresso,221,509,Illinois,340,370,300,710,90,Decaf,12,0.43418467583497056
419,54,-52,2014-12-18,404,66,Major Market,Central,20,Beans,Espresso,Decaf Espresso,18,128,Ohio,70,100,70,170,54,Decaf,12,0.140625
719,123,37,2014-12-19,915,179,Major Market,Central,34,Beans,Coffee,Amaretto,197,322,Colorado,120,180,160,300,46,Regular,12,0.6118012422360248
815,154,18,2014-12-20,1132,213,Major Market,Central,50,Beans,Coffee,Colombian,178,391,Illinois,150,220,160,370,93,Regular,12,0.45524296675191817
970,76,-53,2014-12-21,580,111,Major Market,Central,21,Beans,Espresso,Caffe Mocha,117,199,Colorado,100,180,170,280,32,Regular,12,0.5879396984924623
312,257,-88,2014-12-22,1662,341,Major Market,Central,84,Beans,Espresso,Caffe Mocha,332,637,Illinois,370,520,420,890,117,Regular,12,0.521193092621664
513,161,-53,2014-12-23,1267,161,Major Market,Central,45,Beans,Espresso,Caffe Mocha,137,343,Ohio,230,240,190,470,69,Regular,12,0.39941690962099125
720,161,27,2014-12-24,1267,161,Major Market,Central,45,Leaves,Herbal Tea,Chamomile,137,343,Colorado,120,140,110,260,69,Decaf,12,0.39941690962099125
708,123,57,2014-12-25,915,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,90,150,140,240,46,Decaf,12,0.6118012422360248
815,108,52,2014-12-26,971,157,Major Market,Central,30,Leaves,Herbal Tea,Mint,172,282,Illinois,80,130,120,210,41,Decaf,12,0.6099290780141844
419,82,36,2014-12-27,788,123,Major Market,Central,27,Leaves,Tea,Darjeeling,96,218,Ohio,50,90,60,140,58,Regular,12,0.44036697247706424
419,91,33,2014-12-28,656,127,Major Market,Central,28,Leaves,Tea,Earl Grey,113,232,Ohio,50,100,80,150,51,Regular,12,0.4870689655172414
970,90,30,2014-12-29,572,115,Major Market,Central,29,Leaves,Tea,Green Tea,110,218,Colorado,50,90,80,140,41,Regular,12,0.5045871559633027
641,10,-13,2014-12-30,598,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-3,25,Iowa,0,10,10,10,15,Decaf,12,-0.12
920,86,-9,2014-12-31,547,116,Small Market,Central,28,Beans,Coffee,Decaf Irish Cream,91,215,Wisconsin,80,120,100,200,55,Decaf,12,0.4232558139534884
573,79,-18,2015-01-01,593,98,Small Market,Central,30,Beans,Coffee,Colombian,52,189,Missouri,70,100,70,170,63,Regular,1,0.2751322751322751
414,96,-33,2015-01-02,683,134,Small Market,Central,87,Beans,Coffee,Colombian,27,245,Wisconsin,90,140,60,230,116,Regular,1,0.11020408163265306
573,40,-37,2015-01-03,881,59,Small Market,Central,11,Beans,Espresso,Caffe Mocha,53,106,Missouri,50,90,90,140,23,Regular,1,0.5
262,80,-49,2015-01-04,1055,94,Small Market,Central,24,Beans,Espresso,Caffe Mocha,71,185,Wisconsin,110,140,120,250,46,Regular,1,0.3837837837837838
319,257,122,2015-01-05,1662,341,Small Market,Central,84,Leaves,Herbal Tea,Chamomile,332,637,Iowa,200,280,210,480,117,Decaf,1,0.521193092621664
515,122,39,2015-01-06,789,176,Small Market,Central,39,Leaves,Herbal Tea,Lemon,169,318,Iowa,90,150,130,240,62,Decaf,1,0.5314465408805031
417,86,-49,2015-01-07,1698,23,Small Market,Central,26,Leaves,Herbal Tea,Lemon,-39,116,Missouri,60,20,10,80,49,Decaf,1,-0.33620689655172414
515,239,111,2015-01-08,1755,239,Small Market,Central,66,Leaves,Tea,Darjeeling,221,509,Iowa,170,170,110,340,90,Regular,1,0.43418467583497056
515,255,142,2015-01-09,1756,312,Small Market,Central,96,Leaves,Tea,Earl Grey,272,604,Iowa,170,230,130,400,129,Regular,1,0.4503311258278146
573,25,-16,2015-01-10,209,31,Small Market,Central,9,Leaves,Tea,Earl Grey,-16,60,Missouri,10,20,0,30,42,Regular,1,-0.26666666666666666
720,81,45,2015-01-11,984,117,Major Market,Central,22,Beans,Coffee,Decaf Irish Cream,125,211,Colorado,80,110,80,190,33,Decaf,1,0.5924170616113744
847,113,47,2015-01-12,803,165,Major Market,Central,36,Beans,Coffee,Decaf Irish Cream,157,296,Illinois,110,160,110,270,59,Decaf,1,0.5304054054054054
970,75,-14,2015-01-13,659,114,Major Market,Central,24,Beans,Espresso,Decaf Espresso,86,201,Colorado,90,150,100,240,56,Decaf,1,0.42786069651741293
847,211,-9,2015-01-14,1778,212,Major Market,Central,59,Beans,Espresso,Decaf Espresso,191,451,Illinois,270,270,200,540,83,Decaf,1,0.42350332594235035
719,118,60,2015-01-15,930,172,Major Market,Central,33,Beans,Coffee,Amaretto,190,309,Colorado,110,170,130,280,44,Regular,1,0.6148867313915858
815,173,66,2015-01-16,1150,239,Major Market,Central,57,Beans,Coffee,Colombian,206,439,Illinois,170,230,140,400,100,Regular,1,0.46924829157175396
303,50,1,2015-01-17,589,73,Major Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Colorado,60,90,70,150,25,Regular,1,0.5419847328244275
630,228,1,2015-01-18,1691,304,Major Market,Central,75,Beans,Espresso,Caffe Mocha,291,567,Illinois,290,390,290,680,108,Regular,1,0.5132275132275133
234,181,-11,2015-01-19,1283,182,Major Market,Central,50,Beans,Espresso,Caffe Mocha,159,387,Ohio,230,230,170,460,75,Regular,1,0.4108527131782946
970,181,59,2015-01-20,1283,182,Major Market,Central,50,Leaves,Herbal Tea,Chamomile,159,387,Colorado,170,160,100,330,75,Decaf,1,0.4108527131782946
708,118,78,2015-01-21,930,172,Major Market,Central,33,Leaves,Herbal Tea,Chamomile,188,309,Illinois,110,150,110,260,45,Decaf,1,0.6084142394822006
708,81,45,2015-01-22,984,117,Major Market,Central,22,Leaves,Herbal Tea,Mint,125,211,Illinois,70,110,80,180,33,Decaf,1,0.5924170616113744
614,78,32,2015-01-23,798,119,Major Market,Central,25,Leaves,Tea,Darjeeling,92,210,Ohio,60,100,60,160,57,Regular,1,0.4380952380952381
309,75,38,2015-01-24,659,114,Major Market,Central,24,Leaves,Tea,Earl Grey,88,201,Illinois,60,90,50,150,55,Regular,1,0.43781094527363185
740,102,62,2015-01-25,666,143,Major Market,Central,31,Leaves,Tea,Earl Grey,132,261,Ohio,80,120,70,200,54,Regular,1,0.5057471264367817
970,88,44,2015-01-26,561,112,Major Market,Central,29,Leaves,Tea,Green Tea,104,213,Colorado,70,90,60,160,42,Regular,1,0.48826291079812206
319,10,-14,2015-01-27,596,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-4,25,Iowa,0,20,10,20,16,Decaf,1,-0.16
920,77,16,2015-01-28,557,103,Small Market,Central,25,Beans,Coffee,Decaf Irish Cream,76,192,Wisconsin,70,100,60,170,52,Decaf,1,0.3958333333333333
712,15,2,2015-01-29,848,24,Small Market,Central,4,Beans,Coffee,Amaretto,12,42,Iowa,10,20,10,30,16,Regular,1,0.2857142857142857
573,82,16,2015-01-30,601,102,Small Market,Central,31,Beans,Coffee,Colombian,56,196,Missouri,80,100,40,180,64,Regular,1,0.2857142857142857
608,94,-6,2015-01-31,694,130,Small Market,Central,85,Beans,Coffee,Colombian,24,239,Wisconsin,90,130,30,220,114,Regular,1,0.100418410041841
573,54,-4,2015-02-01,885,78,Small Market,Central,15,Beans,Espresso,Caffe Mocha,76,141,Missouri,60,100,80,160,27,Regular,2,0.5390070921985816
715,75,-3,2015-02-02,1063,89,Small Market,Central,23,Beans,Espresso,Caffe Mocha,67,175,Wisconsin,90,110,70,200,44,Regular,2,0.38285714285714284
641,228,111,2015-02-03,1691,304,Small Market,Central,75,Leaves,Herbal Tea,Chamomile,291,567,Iowa,210,280,180,490,108,Decaf,2,0.5132275132275133
641,113,59,2015-02-04,803,165,Small Market,Central,36,Leaves,Herbal Tea,Lemon,159,296,Iowa,100,150,100,250,58,Decaf,2,0.5371621621621622
563,211,81,2015-02-05,1778,212,Small Market,Central,59,Leaves,Tea,Darjeeling,191,451,Iowa,170,180,110,350,83,Regular,2,0.42350332594235035
641,245,127,2015-02-06,1784,300,Small Market,Central,93,Leaves,Tea,Earl Grey,257,581,Iowa,200,250,130,450,127,Regular,2,0.4423407917383821
720,86,41,2015-02-07,1003,124,Major Market,Central,24,Beans,Coffee,Decaf Irish Cream,131,224,Colorado,80,120,90,200,36,Decaf,2,0.5848214285714286
312,127,51,2015-02-08,830,185,Major Market,Central,40,Beans,Coffee,Decaf Irish Cream,181,332,Illinois,120,180,130,300,63,Decaf,2,0.5451807228915663
720,67,-10,2015-02-09,677,101,Major Market,Central,22,Beans,Espresso,Decaf Espresso,70,179,Colorado,80,130,80,210,54,Decaf,2,0.39106145251396646
773,250,-7,2015-02-10,1820,251,Major Market,Central,70,Beans,Espresso,Decaf Espresso,233,534,Illinois,320,320,240,640,94,Decaf,2,0.4363295880149813
303,123,69,2015-02-11,959,179,Major Market,Central,34,Beans,Coffee,Amaretto,199,322,Colorado,120,170,130,290,45,Regular,2,0.6180124223602484
312,224,98,2015-02-12,1191,310,Major Market,Central,73,Beans,Coffee,Colombian,288,569,Illinois,220,300,190,520,116,Regular,2,0.5061511423550088
970,54,-11,2015-02-13,601,79,Major Market,Central,15,Beans,Espresso,Caffe Mocha,79,142,Colorado,60,110,90,170,26,Regular,2,0.5563380281690141
708,247,1,2015-02-14,1744,329,Major Market,Central,81,Beans,Espresso,Caffe Mocha,321,614,Illinois,310,420,320,730,113,Regular,2,0.5228013029315961
937,153,-11,2015-02-15,1319,153,Major Market,Central,42,Beans,Espresso,Caffe Mocha,129,326,Ohio,190,200,140,390,66,Regular,2,0.39570552147239263
970,153,49,2015-02-16,1319,153,Major Market,Central,42,Leaves,Herbal Tea,Chamomile,129,326,Colorado,140,140,80,280,66,Decaf,2,0.39570552147239263
618,123,67,2015-02-17,959,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,110,170,130,280,46,Decaf,2,0.6118012422360248
312,86,51,2015-02-18,1003,124,Major Market,Central,24,Leaves,Herbal Tea,Mint,131,224,Illinois,80,110,80,190,36,Decaf,2,0.5848214285714286
513,88,37,2015-02-19,817,133,Major Market,Central,29,Leaves,Tea,Darjeeling,107,236,Ohio,70,110,70,180,61,Regular,2,0.4533898305084746
513,134,90,2015-02-20,690,186,Major Market,Central,41,Leaves,Tea,Earl Grey,180,341,Ohio,110,150,90,260,65,Regular,2,0.5278592375366569
719,81,38,2015-02-21,551,104,Major Market,Central,26,Leaves,Tea,Green Tea,98,197,Colorado,60,90,60,150,38,Regular,2,0.49746192893401014
712,10,-11,2015-02-22,594,14,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-1,26,Iowa,0,20,10,20,15,Decaf,2,-0.038461538461538464
414,83,15,2015-02-23,575,112,Small Market,Central,27,Beans,Coffee,Decaf Irish Cream,85,208,Wisconsin,80,110,70,190,55,Decaf,2,0.40865384615384615
